TIME,WEIGHT,POROSITY,Picture?
522.905948585,3.4796,23.3876284977,0
523.280958675,3.48,23.3903170399,0
523.655937968,3.4803,23.3923334465,0
524.029955422,3.4806,23.3943498531,0
524.400971953,3.4808,23.3956941242,0
524.775952543,3.4809,23.3963662598,0
525.149938228,3.481,23.3970383953,0
525.522951052,3.4811,23.3977105309,0
525.89594475,3.4813,23.399054802,0
526.268996151,3.4814,23.3997269375,0
526.642949742,3.4815,23.4003990731,0
527.016950988,3.4815,23.4003990731,0
527.389954411,3.4815,23.4003990731,0
527.764961583,3.4814,23.3997269375,0
528.137952363,3.4813,23.399054802,0
528.511951339,3.4812,23.3983826664,0
528.88595453,3.4811,23.3977105309,0
529.257950729,3.481,23.3970383953,0
529.630936971,3.4809,23.3963662598,0
530.005955814,3.4808,23.3956941242,0
530.379951224,3.4806,23.3943498531,0
530.752948488,3.4805,23.3936777176,0
531.126950706,3.4802,23.391661311,0
531.498949174,3.48,23.3903170399,0
531.869958573,3.4797,23.3883006332,0
532.246950693,3.4794,23.3862842266,0
532.620946103,3.4792,23.3849399555,0
532.994950914,3.4789,23.3829235488,0
533.366953922,3.4786,23.3809071422,0
533.740954843,3.4783,23.3788907356,0
534.114956737,3.4782,23.3782186,0
534.487954,3.4781,23.3775464645,0
534.861955894,3.4781,23.3775464645,0
535.232951678,3.4781,23.3775464645,0
535.609952226,3.4781,23.3775464645,0
535.981965282,3.4781,23.3775464645,0
536.354950876,3.4783,23.3788907356,0
536.72895439,3.4786,23.3809071422,0
537.102953367,3.4787,23.3815792778,0
537.474958643,3.4788,23.3822514133,0
537.850951967,3.479,23.3835956844,0
538.222957892,3.4793,23.385612091,0
538.597962147,3.4796,23.3876284977,0
538.970952279,3.4799,23.3896449043,0
539.342935187,3.4802,23.391661311,0
539.717954029,3.4805,23.3936777176,0
540.089978108,3.4809,23.3963662598,0
540.648957749,3.4853,23.4259402239,1
541.022089222,3.4858,23.4293009016,0
541.395953989,3.4861,23.4313173082,0
541.77095954,3.4867,23.4353501215,0
542.143957776,3.4872,23.4387107993,0
542.516951798,3.4875,23.4407272059,0
542.889953276,3.488,23.4440878836,0
543.263951928,3.4885,23.4474485614,0
543.636954379,3.4889,23.4501371036,0
544.010998092,3.4892,23.4521535102,0
544.384953952,3.4895,23.4541699168,0
544.75792593,3.4897,23.4555141879,0
545.131953109,3.4898,23.4561863235,0
545.506953474,3.4898,23.4561863235,0
545.877952175,3.4898,23.4561863235,0
546.252959023,3.4898,23.4561863235,0
546.625952721,3.4897,23.4555141879,0
546.996957906,3.4896,23.4548420524,0
547.37295512,3.4896,23.4548420524,0
547.746953772,3.4895,23.4541699168,0
548.121003969,3.4895,23.4541699168,0
548.493954227,3.4896,23.4548420524,0
548.867982703,3.4897,23.4555141879,0
549.239951996,3.4898,23.4561863235,0
549.615952452,3.4899,23.456858459,0
549.988958144,3.49,23.4575305946,0
550.360953047,3.49,23.4575305946,0
550.734962397,3.4901,23.4582027301,0
551.108957483,3.4902,23.4588748657,0
551.480957572,3.4902,23.4588748657,0
551.854960763,3.4902,23.4588748657,0
552.229955617,3.4901,23.4582027301,0
552.602954177,3.49,23.4575305946,0
552.976959637,3.49,23.4575305946,0
553.349952686,3.49,23.4575305946,0
553.723967871,3.49,23.4575305946,0
554.097926649,3.49,23.4575305946,0
554.470033069,3.49,23.4575305946,0
554.842953827,3.49,23.4575305946,0
555.218908898,3.49,23.4575305946,0
555.590954373,3.49,23.4575305946,0
555.964953997,3.4901,23.4582027301,0
556.337994377,3.4902,23.4588748657,0
556.711954127,3.4903,23.4595470012,0
557.085960236,3.4903,23.4595470012,0
557.457929852,3.4903,23.4595470012,0
557.829956849,3.4903,23.4595470012,0
558.206959018,3.4903,23.4595470012,0
558.578954893,3.4902,23.4588748657,0
558.951963827,3.4902,23.4588748657,0
559.325999111,3.4903,23.4595470012,0
559.698955528,3.4906,23.4615634079,0
560.06994807,3.4907,23.4622355434,0
560.446969041,3.4908,23.462907679,0
560.820083982,3.4909,23.4635798145,0
561.19395588,3.4909,23.4635798145,0
561.567086381,3.491,23.46425195,0
561.938952585,3.4913,23.4662683567,0
562.314956283,3.4915,23.4676126278,0
562.685953687,3.4918,23.4696290344,0
563.061954144,3.4921,23.4716454411,0
563.433957475,3.4922,23.4723175766,0
563.808954922,3.4923,23.4729897122,0
564.180957929,3.4923,23.4729897122,0
564.553955517,3.4923,23.4729897122,0
564.925963711,3.4925,23.4743339833,0
565.301970327,3.4927,23.4756782543,0
565.674954947,3.4929,23.4770225254,0
566.049852871,3.4932,23.4790389321,0
566.421958643,3.4936,23.4817274743,0
566.793955167,3.5019,23.5375147247,0
567.167957709,3.5025,23.541547538,0
567.540955621,3.5034,23.5475967579,0
567.914957191,3.5033,23.5469246223,0
568.288935744,3.5034,23.5475967579,0
568.661955051,3.5033,23.5469246223,0
569.034002471,3.5034,23.5475967579,0
569.407960925,3.5034,23.5475967579,0
569.78296907,3.5035,23.5482688934,0
570.155962443,3.5037,23.5496131645,0
570.528956465,3.5039,23.5509574356,0
570.903968176,3.504,23.5516295712,0
571.275957568,3.504,23.5516295712,0
571.650959877,3.504,23.5516295712,0
572.024959502,3.504,23.5516295712,0
572.396943058,3.5041,23.5523017067,0
572.771017568,3.5041,23.5523017067,0
573.141954351,3.5041,23.5523017067,0
573.517998247,3.5041,23.5523017067,0
573.890957906,3.5041,23.5523017067,0
574.26499546,3.5042,23.5529738423,0
574.639956275,3.5042,23.5529738423,0
575.014120906,3.5042,23.5529738423,0
575.38496465,3.5042,23.5529738423,0
575.7599608,3.5041,23.5523017067,0
576.133957507,3.504,23.5516295712,0
576.506959634,3.504,23.5516295712,0
576.880959907,3.5039,23.5509574356,0
577.253955225,3.5037,23.5496131645,0
577.62592938,3.5036,23.548941029,0
578.000960542,3.5036,23.548941029,0
578.374960491,3.5036,23.548941029,0
578.746952476,3.5036,23.548941029,0
579.120959556,3.5037,23.5496131645,0
579.495958949,3.5039,23.5509574356,0
579.868957185,3.504,23.5516295712,0
580.241957042,3.5041,23.5523017067,0
580.614956899,3.5042,23.5529738423,0
580.988973057,3.5044,23.5543181134,0
581.36238689,3.5044,23.5543181134,0
581.736959663,3.5042,23.5529738423,0
582.109956278,3.5041,23.5523017067,0
582.483961414,3.5041,23.5523017067,0
582.856958029,3.5041,23.5523017067,0
583.228960712,3.5042,23.5529738423,0
583.603958807,3.5044,23.5543181134,0
583.975980617,3.5047,23.55633452,0
584.350957316,3.505,23.5583509266,0
584.722963241,3.5053,23.5603673333,0
585.097959391,3.5057,23.5630558755,0
585.46995786,3.515,23.6255644814,0
585.843206686,3.5171,23.6396793278,0
586.216960583,3.5185,23.6490892255,0
586.58996271,3.5194,23.6551384454,0
586.964083253,3.5198,23.6578269876,0
587.33596599,3.52,23.6591712587,0
587.709963021,3.5202,23.6605155298,0
588.084700801,3.5205,23.6625319364,0
588.453986217,3.5209,23.6652204786,0
588.830959858,3.5212,23.6672368853,0
589.204959807,3.5211,23.6665647497,0
589.57896008,3.5208,23.6645483431,0
589.951962854,3.5202,23.6605155298,0
590.325976094,3.5196,23.6564827165,0
590.697957057,3.5192,23.6537941743,0
591.073960107,3.5192,23.6537941743,0
591.44695964,3.5194,23.6551384454,0
591.819960145,3.5196,23.6564827165,0
592.193963336,3.52,23.6591712587,0
592.566959303,3.5204,23.6618598009,0
592.938959068,3.5209,23.6652204786,0
593.314961146,3.5212,23.6672368853,0
593.686959614,3.5214,23.6685811564,0
594.061960627,3.5216,23.6699254275,0
594.435055469,3.522,23.6726139697,0
594.805960482,3.5294,23.7223520001,0
595.180958902,3.5294,23.7223520001,0
595.551960844,3.5289,23.7189913224,0
595.927983669,3.529,23.719663458,0
596.302067904,3.529,23.719663458,0
596.674975695,3.5289,23.7189913224,0
597.048963649,3.5288,23.7183191869,0
597.420961469,3.5287,23.7176470513,0
597.795959565,3.5286,23.7169749158,0
598.169959189,3.5285,23.7163027802,0
598.543960435,3.5281,23.713614238,0
598.917002759,3.5276,23.7102535603,0
599.288961354,3.527,23.706220747,0
599.663960746,3.5265,23.7028600693,0
600.035960187,3.5261,23.7001715271,0
600.598960294,3.5255,23.6961387138,1
600.971964365,3.5251,23.6934501716,0
601.345060827,3.5248,23.691433765,0
601.717982881,3.5245,23.6894173583,0
602.092944345,3.5242,23.6874009517,0
602.463963793,3.5225,23.6759746474,0
602.835961938,3.5243,23.6880730872,0
603.211961746,3.5268,23.7048764759,0
603.584960306,3.5278,23.7115978314,0
603.958962524,3.5276,23.7102535603,0
604.330971366,3.5274,23.7089092892,0
604.704961265,3.5267,23.7042043404,0
605.07996163,3.526,23.6994993915,0
605.451033596,3.5253,23.6947944427,0
605.826074807,3.5248,23.691433765,0
606.19996259,3.5241,23.6867288161,0
606.572968282,3.5232,23.6806795962,0
606.947964757,3.5222,23.6739582408,0
607.319959983,3.5213,23.6679090208,0
607.6949597,3.5205,23.6625319364,0
608.068099278,3.5199,23.6584991232,0
608.440961683,3.5195,23.655810581,0
608.814975572,3.5191,23.6531220388,0
609.188960608,3.5188,23.6511056321,0
609.56096167,3.5186,23.6497613611,0
609.935072488,3.5184,23.64841709,0
610.307034,3.5183,23.6477449544,0
610.682961192,3.5181,23.6464006833,0
611.056961141,3.5178,23.6443842767,0
611.427964056,3.515,23.6255644814,0
611.800960672,3.5152,23.6269087525,0
612.173976089,3.5143,23.6208595325,0
612.547970851,3.5137,23.6168267192,0
612.922963111,3.5134,23.6148103126,0
613.294961904,3.5133,23.6141381771,0
613.669962593,3.5131,23.612793906,0
614.042962126,3.5129,23.6114496349,0
614.416962723,3.5127,23.6101053638,0
614.789960635,3.5125,23.6087610927,0
615.16396188,3.5124,23.6080889571,0
615.537954373,3.5125,23.6087610927,0
615.91096817,3.5126,23.6094332282,0
616.284955476,3.5129,23.6114496349,0
616.656978906,3.5133,23.6141381771,0
617.030982745,3.5138,23.6174988548,0
617.404961298,3.5142,23.620187397,0
617.778000381,3.5145,23.6222038036,0
618.153958694,3.5149,23.6248923458,0
618.526962441,3.5152,23.6269087525,0
618.900008007,3.5155,23.6289251591,0
619.273970675,3.5158,23.6309415657,0
619.645966226,3.5161,23.6329579724,0
620.020961728,3.5164,23.634974379,0
620.391977611,3.5206,23.663204072,0
620.765965565,3.5196,23.6564827165,0
621.138945971,3.5196,23.6564827165,0
621.510962918,3.5197,23.6571548521,0
621.886964023,3.5198,23.6578269876,0
622.259962583,3.5205,23.6625319364,0
622.633962856,3.5213,23.6679090208,0
623.005962622,3.522,23.6726139697,0
623.379984614,3.5226,23.6766467829,0
623.753963492,3.523,23.6793353251,0
624.126970805,3.5236,23.6833681384,0
624.50096427,3.5243,23.6880730872,0
624.873963479,3.5249,23.6921059005,0
625.248967085,3.5255,23.6961387138,0
625.618968936,3.5261,23.7001715271,0
625.995963325,3.5266,23.7035322048,0
626.369968785,3.5269,23.7055486115,0
626.742967669,3.5272,23.7075650181,0
627.115969147,3.5274,23.7089092892,0
627.489964558,3.5275,23.7095814247,0
627.863966776,3.5277,23.7109256958,0
628.237963483,3.5279,23.7122699669,0
628.610052721,3.5281,23.713614238,0
628.983956389,3.5344,23.7559587775,0
629.356965971,3.5336,23.7505816931,0
629.729063963,3.5336,23.7505816931,0
630.103966101,3.5326,23.7438603377,0
630.475957114,3.5324,23.7425160666,0
630.849971002,3.5325,23.7431882021,0
631.223966737,3.5328,23.7452046087,0
631.596965945,3.5333,23.7485652865,0
631.971967931,3.5338,23.7519259642,0
632.344971678,3.5339,23.7525980998,0
632.717964079,3.5338,23.7519259642,0
633.09196727,3.5336,23.7505816931,0
633.465971757,3.5333,23.7485652865,0
633.838001995,3.533,23.7465488798,0
634.213940533,3.5327,23.7445324732,0
634.586964704,3.5323,23.741843931,0
634.959968451,3.532,23.7398275244,0
635.333965158,3.5319,23.7391553888,0
635.707991365,3.5319,23.7391553888,0
636.080965612,3.5321,23.7404996599,0
636.4540718,3.5322,23.7411717955,0
636.827965418,3.5324,23.7425160666,0
637.202975508,3.5324,23.7425160666,0
637.57509684,3.5325,23.7431882021,0
637.949963968,3.5325,23.7431882021,0
638.322539474,3.5324,23.7425160666,0
638.694941222,3.5322,23.7411717955,0
639.068966132,3.532,23.7398275244,0
639.442969971,3.5318,23.7384832533,0
639.814947692,3.5316,23.7371389822,0
640.189969128,3.5316,23.7371389822,0
640.561965004,3.5316,23.7371389822,0
640.934988202,3.5315,23.7364668466,0
641.309965874,3.5315,23.7364668466,0
641.683965174,3.5316,23.7371389822,0
642.058969753,3.5317,23.7378111177,0
642.430964656,3.532,23.7398275244,0
642.803964189,3.5322,23.7411717955,0
643.174964835,3.5323,23.741843931,0
643.549965524,3.5323,23.741843931,0
643.924973344,3.5322,23.7411717955,0
644.298968755,3.5322,23.7411717955,0
644.669968104,3.5323,23.741843931,0
645.04496782,3.5325,23.7431882021,0
645.418963879,3.5326,23.7438603377,0
645.791966978,3.5328,23.7452046087,0
646.166964749,3.533,23.7465488798,0
646.539981788,3.5333,23.7485652865,0
646.912971595,3.5334,23.749237422,0
647.285965293,3.5335,23.7499095576,0
647.65998761,3.5336,23.7505816931,0
648.033977509,3.5337,23.7512538287,0
648.406941382,3.5339,23.7525980998,0
648.77996847,3.5341,23.7539423709,0
649.154969159,3.5344,23.7559587775,0
649.527967071,3.5345,23.756630913,0
649.900985082,3.5345,23.756630913,0
650.273967434,3.5345,23.756630913,0
650.646975071,3.5346,23.7573030486,0
651.022968071,3.5347,23.7579751841,0
651.393970662,3.5347,23.7579751841,0
651.763968299,3.5348,23.7586473197,0
652.141969587,3.5349,23.7593194552,0
652.514984033,3.5351,23.7606637263,0
652.886968886,3.5408,23.7989754525,0
653.260967862,3.5408,23.7989754525,0
653.632967627,3.5406,23.7976311814,0
654.006968548,3.5404,23.7962869103,0
654.381970534,3.5404,23.7962869103,0
654.754972336,3.5407,23.798303317,0
655.128958669,3.5409,23.7996475881,0
655.501971169,3.5412,23.8016639947,0
655.874970054,3.5414,23.8030082658,0
656.249968149,3.5416,23.8043525369,0
656.622967682,3.5418,23.805696808,0
656.996967307,3.5421,23.8077132146,0
657.369965867,3.5423,23.8090574857,0
657.743965816,3.5425,23.8104017568,0
658.115968823,3.5427,23.8117460279,0
658.490975023,3.5428,23.8124181635,0
658.864969461,3.543,23.8137624346,0
659.237968994,3.5431,23.8144345701,0
659.612967089,3.5431,23.8144345701,0
659.984965882,3.5432,23.8151067056,0
660.359975648,3.5433,23.8157788412,0
660.728979676,3.5435,23.8171231123,0
661.104947391,3.5437,23.8184673834,0
661.479969799,3.544,23.82048379,0
661.85397299,3.5444,23.8231723322,0
662.225978591,3.5447,23.8251887389,0
662.599969138,3.545,23.8272051455,0
662.972968023,3.5454,23.8298936877,0
663.344968436,3.5509,23.8668611428,0
663.719854042,3.551,23.8675332783,0
664.092968982,3.5508,23.8661890072,0
664.464972314,3.5499,23.8601397873,0
664.836976293,3.549,23.8540905674,0
665.213983649,3.5485,23.8507298896,0
665.586969242,3.5482,23.848713483,0
665.959969099,3.5479,23.8466970764,0
666.333976828,3.5477,23.8453528053,0
666.706969229,3.5474,23.8433363986,0
667.079966169,3.547,23.8406478564,0
667.454967506,3.5466,23.8379593142,0
667.826974727,3.5463,23.8359429076,0
668.200997044,3.5459,23.8332543654,0
668.575969854,3.5457,23.8319100943,0
668.947970268,3.5454,23.8298936877,0
669.32297355,3.5452,23.8285494166,0
669.695993506,3.545,23.8272051455,0
670.069970114,3.5448,23.8258608744,0
670.442968674,3.5446,23.8245166033,0
670.817999836,3.5444,23.8231723322,0
671.188976169,3.5399,23.7929262326,0
671.562968337,3.5404,23.7962869103,0
671.936941379,3.5403,23.7956147748,0
672.30899204,3.5404,23.7962869103,0
672.682969621,3.5403,23.7956147748,0
673.055971423,3.5399,23.7929262326,0
673.428969983,3.5396,23.7909098259,0
673.803970996,3.5394,23.7895655549,0
674.175968817,3.5392,23.7882212838,0
674.550975989,3.539,23.7868770127,0
674.923974874,3.5387,23.784860606,0
675.297960234,3.5384,23.7828441994,0
675.671975419,3.5382,23.7814999283,0
676.045974072,3.5382,23.7814999283,0
676.41997013,3.5382,23.7814999283,0
676.79297485,3.5383,23.7821720638,0
677.164970077,3.5385,23.7835163349,0
677.540970533,3.5386,23.7841884705,0
677.909975858,3.5387,23.784860606,0
678.287970987,3.5388,23.7855327416,0
678.659973346,3.539,23.7868770127,0
679.033971998,3.5392,23.7882212838,0
679.410338452,3.5395,23.7902376904,0
679.781970275,3.5397,23.7915819615,0
680.151971802,3.5401,23.7942705037,0
680.527970637,3.5405,23.7969590459,0
680.90097406,3.5461,23.8345986365,0
681.272969935,3.5461,23.8345986365,0
681.647969652,3.547,23.8406478564,0
682.021974463,3.5472,23.8419921275,0
682.390977519,3.5475,23.8440085342,0
682.767972556,3.5478,23.8460249408,0
683.138972878,3.5482,23.848713483,0
683.515022934,3.5487,23.8520741607,0
683.888999542,3.5491,23.8547627029,0
684.261975734,3.5495,23.8574512451,0
684.636011667,3.5497,23.8587955162,0
685.009972066,3.5498,23.8594676518,0
685.381973452,3.55,23.8608119229,0
685.755969835,3.5502,23.8621561939,0
686.129980805,3.5504,23.863500465,0
686.502964778,3.5507,23.8655168717,0
686.877970005,3.5508,23.8661890072,0
687.250020018,3.551,23.8675332783,0
687.625978331,3.5511,23.8682054139,0
687.997971289,3.5513,23.869549685,0
688.372973274,3.5515,23.8708939561,0
688.742944653,3.5566,23.905172869,0
689.115975631,3.5568,23.9065171401,0
689.491969928,3.5567,23.9058450045,0
689.863990441,3.557,23.9078614111,0
690.238015027,3.5573,23.9098778178,0
690.611972508,3.5574,23.9105499533,0
690.984993437,3.5577,23.91256636,0
691.358970369,3.5579,23.9139106311,0
691.73297356,3.5579,23.9139106311,0
692.105971147,3.5579,23.9139106311,0
692.47897295,3.5579,23.9139106311,0
692.853972018,3.5579,23.9139106311,0
693.224973312,3.5579,23.9139106311,0
693.599978864,3.5578,23.9132384955,0
693.972971264,3.5577,23.91256636,0
694.346979966,3.5576,23.9118942244,0
694.719974636,3.5574,23.9105499533,0
695.093972316,3.5573,23.9098778178,0
695.46698514,3.5571,23.9085335467,0
695.842972305,3.5569,23.9071892756,0
696.216399754,3.5566,23.905172869,0
696.587988785,3.5563,23.9031564623,0
696.962978776,3.5559,23.9004679201,0
697.333973587,3.5488,23.8527462963,0
697.705972379,3.548,23.8473692119,0
698.080975337,3.5471,23.841319992,0
698.453999832,3.5471,23.841319992,0
698.828977828,3.5477,23.8453528053,0
699.200974352,3.5483,23.8493856185,0
699.576970918,3.5492,23.8554348385,0
699.948979436,3.55,23.8608119229,0
700.322979385,3.5503,23.8628283295,0
700.696966043,3.5504,23.863500465,0
701.069970438,3.5503,23.8628283295,0
701.443972332,3.5503,23.8628283295,0
701.817008821,3.5503,23.8628283295,0
702.18897163,3.5504,23.863500465,0
702.56399566,3.5503,23.8628283295,0
702.936973473,3.5502,23.8621561939,0
703.310955916,3.5501,23.8614840584,0
703.685979946,3.5502,23.8621561939,0
704.058976237,3.5502,23.8621561939,0
704.430965628,3.5502,23.8621561939,0
704.805973773,3.5502,23.8621561939,0
705.180973165,3.5502,23.8621561939,0
705.552973579,3.5503,23.8628283295,0
705.925971815,3.5505,23.8641726006,0
706.297024006,3.5506,23.8648447361,0
706.673975279,3.5506,23.8648447361,0
707.047973607,3.5504,23.863500465,0
707.420958227,3.5503,23.8628283295,0
707.792977443,3.5502,23.8621561939,0
708.168002446,3.5501,23.8614840584,0
708.541945015,3.5501,23.8614840584,0
708.913979143,3.55,23.8608119229,0
709.287957696,3.5499,23.8601397873,0
709.662979456,3.5497,23.8587955162,0
710.034974035,3.5497,23.8587955162,0
710.408973011,3.5497,23.8587955162,0
710.778977131,3.5497,23.8587955162,0
711.154976615,3.5497,23.8587955162,0
711.529978601,3.5499,23.8601397873,0
711.902974568,3.55,23.8608119229,0
712.274980817,3.5503,23.8628283295,0
712.650979328,3.5506,23.8648447361,0
713.02397335,3.5508,23.8661890072,0
713.396972559,3.5512,23.8688775494,0
713.770092362,3.5515,23.8708939561,0
714.145012979,3.5519,23.8735824982,0
714.514981763,3.5629,23.9475174084,0
714.888000423,3.5652,23.962976526,0
715.261975086,3.5674,23.977763508,0
715.634976563,3.5674,23.977763508,0
716.009966554,3.5682,23.9831405924,0
716.382974192,3.5685,23.9851569991,0
716.756975113,3.5688,23.9871734057,0
717.130977655,3.5691,23.9891898124,0
717.503975243,3.5693,23.9905340834,0
717.877977785,3.5694,23.991206219,0
718.250981208,3.5694,23.991206219,0
718.62497597,3.5694,23.991206219,0
718.997974855,3.5693,23.9905340834,0
719.369973972,3.5691,23.9891898124,0
719.744977902,3.5689,23.9878455413,0
720.116975074,3.5687,23.9865012702,0
720.67898676,3.5684,23.9844848635,1
721.052977956,3.5682,23.9831405924,0
721.423975684,3.5681,23.9824684569,0
721.7999823,3.568,23.9817963213,0
722.173975765,3.5679,23.9811241858,0
722.547986412,3.5677,23.9797799147,0
722.920975571,3.5676,23.9791077791,0
723.295979826,3.5674,23.977763508,0
723.666975609,3.567,23.9750749659,0
724.037975607,3.5595,23.9246647998,0
724.41297662,3.5586,23.9186155799,0
724.785975504,3.5587,23.9192877155,0
725.160028619,3.5601,23.9286976131,0
725.532974013,3.5603,23.9300418842,0
725.907019996,3.5604,23.9307140198,0
726.28030124,3.5604,23.9307140198,0
726.655975897,3.5604,23.9307140198,0
727.028978023,3.5604,23.9307140198,0
727.399978345,3.5603,23.9300418842,0
727.774987138,3.5603,23.9300418842,0
728.143980145,3.5604,23.9307140198,0
728.523978699,3.5604,23.9307140198,0
728.896975962,3.5603,23.9300418842,0
729.270975587,3.5603,23.9300418842,0
729.643980307,3.5603,23.9300418842,0
730.017024901,3.5603,23.9300418842,0
730.390976871,3.5603,23.9300418842,0
730.764983303,3.5605,23.9313861553,0
731.138976444,3.5607,23.9327304264,0
731.509983898,3.5609,23.9340746975,0
731.884979724,3.5611,23.9354189686,0
732.258976107,3.5615,23.9381075108,0
732.631978233,3.5618,23.9401239174,0
733.007041489,3.5621,23.9421403241,0
733.379977483,3.5624,23.9441567307,0
733.752977664,3.5628,23.9468452729,0
734.12698053,3.5631,23.9488616795,0
734.498995208,3.5635,23.9515502217,0
734.870979737,3.5697,23.9932226256,0
735.244979037,3.5715,24.0053210655,0
735.615982276,3.5739,24.0214523186,0
735.991979491,3.575,24.0288458096,0
736.365041591,3.5743,24.0241408608,0
736.738959522,3.5753,24.0308622163,0
737.112982488,3.5755,24.0322064874,0
737.485981372,3.5757,24.0335507585,0
737.860045184,3.576,24.0355671651,0
738.232981178,3.5762,24.0369114362,0
738.605977469,3.5763,24.0375835717,0
738.978978623,3.5763,24.0375835717,0
739.353976718,3.5764,24.0382557073,0
739.728977407,3.5764,24.0382557073,0
740.100984628,3.5765,24.0389278428,0
740.474982956,3.5766,24.0395999784,0
740.848996845,3.5767,24.0402721139,0
741.219952754,3.5768,24.0409442495,0
741.595982063,3.577,24.0422885206,0
741.969978121,3.577,24.0422885206,0
742.341978211,3.5771,24.0429606561,0
742.716987977,3.5773,24.0443049272,0
743.090980469,3.5775,24.0456491983,0
743.460972595,3.5778,24.047665605,0
743.836977914,3.5781,24.0496820116,0
744.208978976,3.5848,24.0947150932,0
744.581978509,3.5877,24.1142070241,0
744.955980079,3.5888,24.1216005151,0
745.329369274,3.589,24.1229447862,0
745.703015868,3.5888,24.1216005151,0
746.076986641,3.5889,24.1222726507,0
746.451017063,3.5892,24.1242890573,0
746.825008907,3.5896,24.1269775995,0
747.197963379,3.5898,24.1283218706,0
747.563958704,3.5901,24.1303382772,0
747.942966243,3.5904,24.1323546839,0
748.317982168,3.5907,24.1343710905,0
748.690995317,3.5908,24.1350432261,0
749.064013976,3.5907,24.1343710905,0
749.439321014,3.5905,24.1330268194,0
749.811977241,3.5902,24.1310104128,0
750.184979692,3.5897,24.1276497351,0
750.560181372,3.589,24.1229447862,0
750.933979033,3.5883,24.1182398374,0
751.307963745,3.5875,24.112862753,0
751.67998134,3.5867,24.1074856686,0
752.052978928,3.586,24.1027807198,0
752.427979617,3.5854,24.0987479065,0
752.798978642,3.5742,24.0234687253,0
753.173980304,3.5737,24.0201080475,0
753.54698243,3.5732,24.0167473698,0
753.920980434,3.5718,24.0073374721,0
754.29098196,3.5711,24.0026325233,0
754.666986307,3.5704,23.9979275745,0
755.040980745,3.5695,23.9918783545,0
755.415982082,3.5689,23.9878455413,0
755.788980966,3.5682,23.9831405924,0
756.161984714,3.5677,23.9797799147,0
756.535980772,3.5674,23.977763508,0
756.909018882,3.5672,23.976419237,0
757.283982291,3.567,23.9750749659,0
757.655977518,3.567,23.9750749659,0
758.0309808,3.5669,23.9744028303,0
758.402032342,3.5668,23.9737306948,0
758.77298274,3.5666,23.9723864237,0
759.151980879,3.5665,23.9717142881,0
759.521980136,3.5663,23.970370017,0
759.898988465,3.5661,23.9690257459,0
760.270979801,3.566,23.9683536104,0
760.64598276,3.5657,23.9663372037,0
761.017982201,3.5657,23.9663372037,0
761.390991783,3.5662,23.9696978815,0
761.762975015,3.5659,23.9676814748,0
762.136988255,3.5655,23.9649929327,0
762.510979451,3.5653,23.9636486616,0
762.884986856,3.5653,23.9636486616,0
763.257983147,3.5653,23.9636486616,0
763.629981292,3.5652,23.962976526,0
764.005978506,3.5651,23.9623043905,0
764.378981605,3.565,23.9616322549,0
764.75395409,3.5649,23.9609601194,0
765.126986365,3.5649,23.9609601194,0
765.499985574,3.5649,23.9609601194,0
765.875041698,3.5649,23.9609601194,0
766.246982462,3.565,23.9616322549,0
766.620983708,3.565,23.9616322549,0
766.992982501,3.5652,23.962976526,0
767.366979207,3.5653,23.9636486616,0
767.742981609,3.5654,23.9643207971,0
768.115988922,3.5655,23.9649929327,0
768.488980351,3.5657,23.9663372037,0
768.863035734,3.5658,23.9670093393,0
769.233984836,3.566,23.9683536104,0
769.61002549,3.5664,23.9710421526,0
769.982040816,3.5667,23.9730585592,0
770.357015895,3.567,23.9750749659,0
770.729984631,3.5672,23.976419237,0
771.103980041,3.5675,23.9784356436,0
771.475980779,3.5677,23.9797799147,0
771.849994343,3.568,23.9817963213,0
772.224992114,3.5682,23.9831405924,0
772.595983683,3.5684,23.9844848635,0
772.970984696,3.5686,23.9858291346,0
773.342982193,3.5689,23.9878455413,0
773.717981585,3.5691,23.9891898124,0
774.090981766,3.5693,23.9905340834,0
774.463996211,3.5695,23.9918783545,0
774.837982544,3.5698,23.9938947612,0
775.21198768,3.5701,23.9959111678,0
775.585956183,3.5704,23.9979275745,0
775.957984152,3.5706,23.9992718456,0
776.331983777,3.5708,24.0006161167,0
776.70705384,3.571,24.0019603877,0
777.079954498,3.5713,24.0039767944,0
777.453049988,3.5716,24.005993201,0
777.824984918,3.5719,24.0080096077,0
778.199983661,3.5722,24.0100260143,0
778.572986436,3.5725,24.012042421,0
778.946985088,3.5728,24.0140588276,0
779.320980498,3.573,24.0154030987,0
779.693986515,3.5733,24.0174195053,0
780.065983362,3.5736,24.019435912,0
780.627984674,3.5741,24.0227965897,1
781.00198592,3.5745,24.0254851319,0
781.373987306,3.5748,24.0275015385,0
781.748982484,3.5752,24.0301900807,0
782.121982989,3.5756,24.0328786229,0
782.492986553,3.5759,24.0348950296,0
782.867982703,3.5762,24.0369114362,0
783.24098256,3.5765,24.0389278428,0
783.611985151,3.5769,24.041616385,0
783.988981809,3.5773,24.0443049272,0
784.360991624,3.5828,24.0812723823,0
784.733990833,3.5827,24.0806002468,0
785.106982585,3.5819,24.0752231624,0
785.482983366,3.5817,24.0738788913,0
785.855989058,3.5818,24.0745510268,0
786.228985998,3.582,24.0758952979,0
786.60198391,3.5823,24.0779117046,0
786.974965289,3.583,24.0826166534,0
